Ortet,Index,Rank,EBV_dbh,acc_dbh,EBV_brh,acc_brh,EBV_str,acc_str,EBV_den,acc_den,EBV_pme,acc_pme,EBV_dothi,acc_dothi,Female,Male
314605,2124,586,21.81951034,0.81329269,0.872681919,0.80488757,0.442109716,0.762116789,-5.978357286,0.858937716,0.83022407,0.817239255,-8.14527839,0.879669256,2004008,2003047
317716,2122,587,12.37536057,0.771349467,0.323272224,0.834005995,0.332916882,0.788575298,25.05794849,0.832456005,1.208887496,0.748715567,-2.532532798,0.794689247,2004020,2003098
397296,2122,588,3.799638664,0.811329156,0.982468999,0.842508754,0.282566622,0.803842024,18.00824111,0.892346906,1.524550143,0.826564577,NA,NA,880739,268315
314174,2121,589,32.26135232,0.648875951,1.133698621,0.657655685,0.480444323,0.578219681,-16.36955509,0.748411651,0.139279411,0.621609202,-6.0994038,0.809627075,2003217,NA
315052,2120,590,17.54388436,0.715072724,1.299183929,0.722690113,0.737808783,0.766549411,7.655181487,0.736183401,0.665204377,0.742045821,NA,NA,2003163,2004033
268288,2119,591,8.498889561,0.960815279,1.108680521,0.970625571,-0.323267045,0.955851453,33.7270036,0.937644389,0.661819682,0.908595069,1.921202663,0.949491443,NA,NA
313010,2119,592,14.75206382,0.862257502,0.672314609,0.86721393,0.268770583,0.85054218,22.43830269,0.925810456,0.854972804,0.886899656,-8.837879316,0.913564995,2004020,2003098
314626,2118,593,32.92324665,0.835876785,0.591394983,0.84150104,0.706326962,0.811571932,1.815701887,0.890140438,0.129502245,0.837832919,-14.2620898,0.872864823,2004023,2003299
317605,2118,594,25.38075582,0.776426429,0.650095771,0.846343902,0.46376687,0.792502366,8.978790514,0.853704281,0.426151877,0.737749958,-13.2495897,0.783114934,2006247,2006209
317698,2118,595,24.60700848,0.778831818,1.061265416,0.840437981,0.458219414,0.789756925,0.104690542,0.855793199,0.395095904,0.735564409,-10.93675475,0.783763357,2004018,2006143
397258,2118,596,22.36487606,0.824784214,1.204151924,0.856793441,0.766742751,0.841294241,3.357865511,0.89631635,0.473527182,0.853157664,NA,NA,880692,875054
2006214,2118,597,2.838903269,0.94804694,0.98844794,0.965487442,0.928814207,0.949525144,-9.740127693,0.965292702,2.275534812,0.949350831,-2.951493173,0.875338792,885289,NA
313147,2117,598,34.71134339,0.88593397,1.251015267,0.915275368,0.33395202,0.898918795,-7.387794156,0.950678179,-0.320580178,0.935426106,-11.9162381,0.914405271,2003217,2004048
314231,2116,599,20.5897295,0.835799019,0.750145453,0.841225297,0.267409832,0.810260452,1.70869123,0.888907757,0.793700588,0.837336253,-0.706395194,0.861773172,2003400,2004018
314642,2115,600,11.49720191,0.826199734,1.411643208,0.831508268,0.274096571,0.79433683,20.79151941,0.889024747,0.649901604,0.826508923,-7.183528916,0.875115421,2003095,2004020
315199,2115,601,19.77579908,0.738562117,1.005358778,0.764518149,0.554320817,0.777075929,18.18492356,0.791838999,0.438600663,0.741581418,NA,NA,2003400,2004078
397177,2115,602,25.53601001,0.825844416,0.898001345,0.85288569,0.507689085,0.84463424,-3.27417323,0.887596755,0.505168469,0.838610756,NA,NA,875242,268539
397486,2114,603,23.09503194,0.815273574,1.888804814,0.855099409,1.020315874,0.798465403,-9.33214418,0.900127769,0.294657842,0.855528492,NA,NA,875054,268494
315060,2113,604,18.15999821,0.714651663,1.286979564,0.716423059,0.711564274,0.756923378,3.119731572,0.736891444,0.702624012,0.744386324,NA,NA,2003163,2004033
399070,2113,605,17.94865306,0.821421329,1.306252963,0.834535799,0.990025962,0.835756543,13.86985355,0.885301644,0.563163948,0.838177785,2.179729103,0.791794165,268530,880728
2004084,2113,606,15.35440732,0.942287642,0.718980313,0.953174695,0.965838846,0.94161404,28.6351482,0.963349365,0.821190854,0.945751024,-2.145988079,0.918402962,875062,268123
314598,2111,607,21.00828178,0.831866576,0.995803104,0.838310205,0.549123754,0.793649797,-5.224585092,0.888333271,0.804826161,0.838289926,-10.99644623,0.895498744,2004008,2003047
3181613,2110,608,11.58431371,0.747210144,1.291626456,0.806508524,0.047484685,0.758232154,11.9864963,0.816335103,0.828404183,0.729012346,-10.31304543,0.766,2004042,2004047
314273,2109,609,15.36448382,0.83655484,0.774127714,0.849014134,0.867919138,0.813957616,33.00875036,0.892989922,0.672271649,0.847581265,-13.27166889,0.893167957,2004023,2003327
317877,2109,610,26.08826945,0.756451585,0.556675052,0.826846419,0.288961645,0.782206494,4.699677831,0.832073314,0.464881892,0.739947971,-10.96212307,0.794248702,2006247,2006209
397199,2109,611,14.44700727,0.827552415,1.834256374,0.85707876,0.962323368,0.841518271,4.07247623,0.896870113,0.657626169,0.855555375,NA,NA,875054,268494
3181633,2109,612,12.22849468,0.754528329,1.400816422,0.827616457,0.631175228,0.783146219,21.12779395,0.832225931,0.675621072,0.740506583,-5.948978228,0.798626947,2004047,2004049
314719,2107,613,36.11663924,0.818852246,1.11721422,0.832772478,0.250214329,0.790808447,-12.86430789,0.890415072,-0.262867539,0.832764673,-11.31970693,0.892308803,2003371,2004048
268123,2106,614,19.74393153,0.991308731,0.959533681,0.991790805,0.75416853,0.989076337,20.33301646,0.990676032,0.46401845,0.988092607,-9.921917325,0.971206466,NA,NA
317189,2106,615,21.77383644,0.77868222,1.091706958,0.847205996,0.560745343,0.793484719,8.453141338,0.859183333,0.422323487,0.726610625,-8.289325027,0.774322284,2006225,2006221
315047,2105,616,18.24074452,0.714627176,1.185761272,0.724368691,0.741414452,0.774447545,3.797651542,0.734785003,0.744119677,0.745191922,NA,NA,2003163,2004033
399648,2105,617,5.671189996,0.76704889,0.209941052,0.785567947,0.454784496,0.779764708,30.04268916,0.860729923,1.662738407,0.796018844,NA,NA,880729,NA
315389,2101,618,23.55128749,0.757837054,0.91852666,0.803884942,0.372381627,0.784399133,-19.15078703,0.815014724,0.889786993,0.729941779,NA,NA,2004008,2003047
2004082,2101,619,11.15155083,0.91408807,1.608524214,0.932153421,1.034159171,0.916866402,3.818194843,0.943691157,1.042367251,0.92486918,1.92852682,0.901160918,875054,268494
317164,2100,620,18.34918678,0.749022029,0.766606657,0.809140902,0.430461296,0.760552431,24.05285882,0.81852978,0.526015879,0.723845287,-6.900219495,0.789281319,2006220,2006232
397054,2100,621,34.91766072,0.828188384,2.255592093,0.859169948,0.39878137,0.849372121,-6.884194204,0.892892491,-0.979872495,0.85228575,NA,NA,268345,268494
399633,2100,622,29.82764372,0.823122713,0.702767552,0.837548805,1.123032097,0.839788069,-10.18304524,0.887235031,0.586529697,0.837896772,-3.109361936,0.883388929,268539,268345
399339,2098,623,35.05189525,0.82146272,0.989188888,0.836936079,0.763563079,0.8379642,-7.472036269,0.885198283,-0.101714249,0.835600981,-4.520086849,0.82052666,880692,875054
313234,2097,624,23.82834581,0.878351866,0.812992103,0.909790635,0.668651487,0.892494818,0.456006146,0.948303222,0.621990742,0.930957572,-8.28994485,0.902377415,2004023,2003327
317880,2097,625,21.23074674,0.767216397,0.740453586,0.848987043,0.225206978,0.802811933,7.888462881,0.831336274,0.599660145,0.746864111,-11.15738563,0.804942855,2006247,2006209
3180126,2097,626,22.34853814,0.749071425,0.965782074,0.804750893,0.544183587,0.75884254,6.66026319,0.81764968,0.47994882,0.729437454,-6.272519652,0.762211913,2006234,2006235
314730,2096,627,23.98692044,0.838306626,1.520324384,0.843584613,0.59793406,0.806068856,-4.430074889,0.891922082,0.244618762,0.84687012,-9.326342392,0.895298833,2003232,2003217
313545,2094,628,22.87795444,0.876948687,1.008602209,0.906851697,0.463044466,0.887956643,-29.81814195,0.943668904,1.100740933,0.925778591,-10.3764122,0.899708842,2004008,2003047
314702,2094,629,31.79881509,0.808582092,1.226829025,0.820243257,0.768180922,0.781517114,-0.062965312,0.867641055,-0.168581529,0.795154073,-12.91794094,0.894778744,2003176,2004024
3181485,2094,630,19.37584873,0.76499085,1.246658727,0.845540655,0.055574047,0.798673901,-1.571130066,0.835164654,0.55360395,0.743238858,-6.813717611,0.787196291,2004012,2004017
315475,2093,631,23.89159096,0.7116516,1.027221715,0.705834258,0.557837708,0.713288161,-3.73825304,0.722681811,0.532222721,0.718601419,NA,NA,2004018,2003217
317319,2093,632,22.23534546,0.755125817,0.544259021,0.835398109,0.239424795,0.795946606,0.451262632,0.846994687,0.795029353,0.716524947,-2.139355074,0.779415807,2006131,2006160
314752,2092,633,35.36909698,0.76582374,0.884636683,0.750825546,0.355350502,0.732805568,-15.74677671,0.77278134,-0.002939986,0.751803831,-8.548858561,0.70590226,2003232,2003372
397216,2092,634,42.01331131,0.825202399,0.47305804,0.853543203,0.998708909,0.832347283,-26.8972123,0.893911069,0.156607037,0.845314143,NA,NA,880655,268041
314641,2091,635,13.56584872,0.770235029,1.322150841,0.791224368,0.285498227,0.759277288,14.51409836,0.82347374,0.65327647,0.756224834,-2.213034542,0.820004268,2003095,2004020
315059,2091,636,17.61053234,0.713866234,1.314169362,0.726187304,0.751190284,0.773420972,6.165516424,0.736701432,0.64621778,0.743285275,NA,NA,2003163,2004033
2003326,2091,637,36.49209806,0.904672316,0.699322668,0.926313122,0.476962938,0.903293419,-0.956537918,0.943684799,-0.224122054,0.930212879,-6.048672674,0.820563831,850530,188201
317195,2090,638,23.79220762,0.756852033,0.732396168,0.814166445,0.695076344,0.760264428,6.203334691,0.822052918,0.560325477,0.705138284,-6.160054526,0.722607777,2006225,2006232
315056,2089,639,16.4315606,0.770966925,1.352661944,0.820185345,0.297064907,0.802727226,5.612715065,0.83657277,0.605669994,0.770725632,0.8189902,0.776772811,2003163,2004033
317439,2089,640,8.854194683,0.747513879,0.413356493,0.815857218,0.190403178,0.771578253,13.53988993,0.832040263,1.547979278,0.699345408,-0.301350599,0.774386854,2006209,2006160
880691,2089,641,14.65935799,0.947764739,2.087602094,0.954319129,-0.75838439,0.947895564,13.13816294,0.883321006,-0.12651857,0.826450845,0.376329738,0.947588518,268058,NA
314133,2088,642,11.03937401,0.815627979,1.557053821,0.811844813,0.791057935,0.787940988,11.68156252,0.866561596,0.855844643,0.816126828,-9.119312398,0.804303425,2003161,2004028
2007016,2087,643,26.1240365,0.791776484,1.24212108,0.80554764,0.453459479,0.741684569,18.4365208,0.845795484,-0.221468998,0.862297512,NA,NA,875293,268609
3180010,2087,644,25.87160718,0.748417664,0.727394931,0.806936181,-0.197079631,0.757375732,-0.42766912,0.818067234,0.330089976,0.729176933,-2.827063263,0.771611301,2006235,2003016
314623,2086,645,24.82055136,0.812560152,0.459648461,0.833519646,0.786904314,0.797412691,12.11318997,0.881011351,0.560718391,0.815824123,-12.86776911,0.901189214,2004023,2003299
3181491,2086,646,19.00635946,0.756394738,1.298631987,0.827804325,0.33197439,0.783594283,1.735644359,0.831241842,0.537752654,0.74169131,-8.803309813,0.793163917,2004012,2004017
313380,2084,647,23.82223611,0.872584093,1.18246236,0.902404566,0.102048634,0.881962017,8.82422418,0.94627216,0.077555176,0.927836731,1.548782489,0.908122789,2004011,2004002
313620,2084,648,21.3224332,0.869203083,1.07471582,0.909441587,0.618075115,0.895991071,-5.297189846,0.946832615,0.716686292,0.926755092,-7.782398682,0.899204649,2004018,2003217
397065,2084,649,36.24038465,0.824212958,0.327868505,0.854033957,0.811441982,0.845351998,0.489515497,0.894955306,0.067570053,0.853213924,NA,NA,268345,268539
313493,2083,650,24.10612801,0.862969293,1.25960411,0.894480855,0.526005389,0.874498142,-11.58864651,0.937160605,0.504381644,0.915411383,-5.031468836,0.884517383,2003221,2003025
399487,2083,651,22.51194492,0.822928308,0.25566602,0.834747866,0.492032263,0.83575774,2.060704738,0.884091624,0.971480696,0.833832717,-6.643402229,0.775887878,880740,268315
313224,2081,652,26.86627934,0.872890027,0.86943397,0.904970165,0.110702686,0.886181697,-7.180026924,0.94412658,0.367758636,0.919550434,-5.740911869,0.911474629,2003232,2003221
3181496,2081,653,19.37044712,0.707266569,1.178147746,0.754466699,0.160324531,0.725128265,2.741538602,0.776293115,0.5211071,0.702027777,-7.376671892,0.73161807,2004012,2004017
313200,2079,654,18.89936083,0.87401659,0.884476111,0.900238302,0.229806796,0.873642375,-2.053434003,0.941142922,0.845651087,0.91687949,7.737320439,0.90076634,2003163,2004033
314604,2079,655,22.15367968,0.831312817,0.893560508,0.843747593,0.577144968,0.807938116,-8.109794573,0.89158847,0.809933847,0.836706639,-2.733237776,0.891921521,2004008,2003047
885173,2079,656,31.02215592,0.835884561,0.701705821,0.901435522,-0.535862062,0.862251703,-8.385770841,0.801457422,0.047119076,0,NA,NA,NA,NA
306111,2078,657,6.802810639,0.756888367,0.077679923,0.796266287,0.617971656,0.780456917,18.50336634,0.807891701,1.893651526,0.805529019,NA,NA,885324,888560
315232,2078,658,21.52194988,0.698353779,1.397736269,0.698784659,0.814132294,0.703961647,11.338534,0.71576742,0.217775523,0.716127782,NA,NA,2004016,2003318
313145,2077,659,25.17995003,0.851168608,1.018161565,0.888664166,0.505052448,0.864655423,-5.364422012,0.926055614,0.446221059,0.901100993,0.72890573,0.882261299,2003217,2004018
317561,2075,660,11.8947189,0.780571585,0.695119036,0.851287261,0.509277726,0.800079371,19.34109946,0.855788525,1.103311567,0.719503301,-2.55726384,0.770676326,2006231,2006160
3180980,2075,661,28.57084376,0.749024032,0.972823,0.80848995,0.210098933,0.759780889,-11.01818925,0.818673317,0.273533408,0.728897798,-7.114090499,0.773302011,2003170,2003164
397466,2074,662,18.06120276,0.813800344,1.445891766,0.857927153,0.201573755,0.803253385,2.3368514,0.897908681,0.45403248,0.841910922,NA,NA,875292,268494
399261,2073,663,29.54639421,0.821457242,1.369553634,0.830162032,0.932868712,0.835022155,4.864180345,0.887976351,-0.182876288,0.835957535,-6.650202217,0.774183441,880739,268532
314253,2072,664,28.91011094,0.843816331,0.492457357,0.850802562,0.34498793,0.81642146,14.8532217,0.896593553,0.076685212,0.853070923,-14.14585696,0.901708379,2003369,2004018
315276,2072,665,28.45642493,0.772648044,1.694007538,0.819169702,0.741026385,0.7915289,-3.077836215,0.834653221,-0.201855022,0.768581811,-7.827189843,0.78157981,2004046,2003217
315445,2072,666,22.54750678,0.754194935,1.051101497,0.7909292,0.555869968,0.809693769,10.44370355,0.809228645,0.310126536,0.74012026,NA,NA,2004010,2003150
399197,2072,667,26.3916002,0.825156955,0.618559602,0.83864951,0.140175464,0.837745785,-19.44414604,0.886981398,0.791735726,0.836263116,-9.352667899,0.890079772,268315,880655
313479,2071,668,10.5231851,0.882479462,1.749522136,0.913697434,0.721625855,0.896105463,-3.515616556,0.949279727,1.028727396,0.931888942,-3.79334085,0.907427683,2004070,2003101
306302,2070,669,29.44270678,0.751327492,1.084819826,0.780371066,0.255475331,0.761561554,3.552085752,0.801391914,-0.135833902,0.777109387,NA,NA,887841,268005
314082,2070,670,19.85757089,0.832696223,0.883525996,0.842801875,0.485533576,0.809674626,-0.2803279,0.890571726,0.792828873,0.830802624,-4.324130526,0.888112605,2003371,2004018
315490,2070,671,13.48656494,0.752905705,0.398272887,0.794948426,0.362913709,0.786188909,18.23871362,0.808520872,1.156833917,0.729634155,NA,NA,2004020,2003098
397091,2070,672,21.60819485,0.827927533,2.300269669,0.852584893,1.189891045,0.839810693,-5.316862354,0.890675586,0.048645665,0.836550058,NA,NA,268494,875250
886883,2070,673,29.30679582,0.899623254,0.867382172,0.916247237,0.51506036,0.899184075,16.32893479,0.897114263,-0.177321093,0.739855391,NA,NA,NA,NA
314712,2069,674,30.62260476,0.785716234,1.140264071,0.785816773,0.794111952,0.756380195,-4.864762151,0.865625208,0.035716377,0.807788958,-12.51704316,0.859876154,2003176,2004024
397372,2069,675,10.33456534,0.81551027,1.295579627,0.862404198,0.970391881,0.810327711,27.51495751,0.899517093,0.781083741,0.852337961,NA,NA,268274,268609
3181830,2069,676,2.915172915,0.773888235,1.169213242,0.821483414,0.627917981,0.779980128,23.40089227,0.834481875,1.380600121,0.756223512,1.758264922,0.788222684,2004080,2004081
314085,2067,677,26.43702986,0.839206768,0.843076772,0.843503408,0.453924697,0.806986369,0.468153843,0.893343159,0.329206169,0.848238764,-6.761653803,0.894703862,2003371,2004018
314304,2067,678,28.8465079,0.825217547,1.458443794,0.832255369,0.803606825,0.802140262,-1.913251681,0.865850449,-0.095831824,0.834573544,-2.5021586,0.872913512,2004046,2003217
314672,2067,679,23.96733094,0.823743285,1.013523792,0.825409595,0.351735766,0.791153588,-8.76973384,0.884257315,0.552170671,0.820110358,2.626569314,0.886045146,2004018,2003217
317529,2067,680,4.380403511,0.784489006,0.415823208,0.860905918,0.132596872,0.813248425,37.5174756,0.863254308,1.354574566,0.738442279,-4.612717088,0.79420967,2006230,2006109
315175,2065,681,25.67774897,0.752323734,1.126593164,0.784237847,0.421872214,0.787381102,-1.263666229,0.80655688,0.228846186,0.745419345,NA,NA,2003371,2004018
317207,2064,682,26.70811096,0.726861748,0.639492687,0.768752236,0.707137136,0.728270554,-0.424458569,0.767262015,0.511490553,0.701920223,-5.620147386,0.721204548,2006225,2006232
397194,2064,683,16.2197913,0.82183575,2.147923839,0.853431895,0.956316831,0.839402168,-8.25769883,0.896023995,0.516928431,0.855365419,NA,NA,875054,268494
313715,2063,684,26.99567657,0.869163391,1.617781157,0.908545541,0.747961894,0.890318482,8.459840268,0.944135054,-0.285017506,0.923241572,5.414256798,0.91080404,2004011,2003318
306133,2062,685,19.33767259,0.753225066,1.099968166,0.792234183,0.568942531,0.777524276,-17.71273834,0.805642601,1.04212497,0.793396496,NA,NA,885079,887769
315054,2062,686,17.13010342,0.709117057,1.194373305,0.711919237,0.68649623,0.730275291,6.268203007,0.729122761,0.701289819,0.728426386,NA,NA,2003163,2004033
315387,2062,687,23.80765381,0.717805684,0.911512266,0.728289091,0.51914781,0.774508877,-11.36025812,0.73717637,0.709895804,0.745769401,NA,NA,2004008,2003047
399367,2061,688,8.350556229,0.81396253,1.336435197,0.82496909,0.731840972,0.825878926,9.258494969,0.883955881,1.181335738,0.830976534,9.002035826,0.776008376,880618,268530
875244,2061,689,16.74153357,0.946257365,3.044832818,0.950842784,1.002469105,0.941711739,1.95673566,0.609109186,-0.271384456,0.599565676,5.120751196,0.917025627,268494,NA
313489,2060,690,26.16066722,0.884896039,1.226368158,0.913846267,0.140234932,0.8960452,-0.341721955,0.949435622,0.04208933,0.932490751,-12.34852617,0.903881629,2003221,2003025
397467,2060,691,18.46025925,0.814200221,2.039206596,0.85677535,0.380283627,0.804660177,6.07280284,0.899199644,0.006953532,0.853407288,NA,NA,875292,268494
315233,2059,692,21.86445974,0.701333016,1.456471946,0.696585242,0.909088096,0.705341761,6.840190045,0.716754491,0.242017684,0.714459236,NA,NA,2004016,2003318
313428,2058,693,21.15492554,0.876804995,1.284477665,0.908412351,0.889560933,0.888774437,15.73548368,0.948750758,0.22077877,0.929472431,-3.35133536,0.909674117,2004010,2003150
313703,2058,694,26.10697795,0.851786358,1.059254736,0.901207523,0.620812669,0.880516326,-5.491269682,0.93995851,0.361390314,0.922274905,-9.646663649,0.891227805,2003232,2003372
317712,2058,695,11.79912463,0.788615876,0.697766946,0.853717752,0.274506949,0.806409325,16.66817569,0.861802762,1.083328377,0.736216001,-3.635861746,0.778776605,2004020,2003098
317739,2058,696,11.33708366,0.798573729,1.762242069,0.86842789,0.931843065,0.823288528,3.738629005,0.868910812,0.855548337,0.748048127,-11.56493233,0.790976612,2004028,2003161
397358,2058,697,3.812463754,0.813692817,0.756536676,0.86383679,1.089643035,0.811610128,21.91887858,0.89714603,1.700283385,0.850402846,NA,NA,268061,875230
3181627,2056,698,16.40045743,0.761062415,1.001217506,0.829314777,0.346222659,0.779954486,13.19082235,0.828535455,0.65050373,0.740814417,-4.487433813,0.784569309,2004047,2004049
313363,2055,699,12.77756807,0.878486767,0.549261992,0.908374372,0.638841723,0.890344877,22.24865701,0.947249703,1.081831941,0.926246188,-9.319280872,0.89942704,2004003,2003259
313164,2054,700,28.72265702,0.868104832,0.77095822,0.907374785,0.210030942,0.893413678,5.056586444,0.945905386,0.050758742,0.927022114,-12.31262501,0.895734336,2003371,2004046
314080,2054,701,20.46540334,0.838190313,1.038518214,0.84428905,0.346723151,0.81221672,-4.671738456,0.892481372,0.685930562,0.832045672,-3.789604115,0.881551473,2003371,2004018
317603,2054,702,17.18544903,0.77387079,0.886726312,0.838383564,0.384763113,0.78216814,12.55218224,0.853189897,0.686417846,0.725756846,-7.11600537,0.765208468,2006247,2006209
313445,2053,703,33.37357752,0.883685464,0.878924502,0.911934756,0.527774889,0.895030726,-14.5271392,0.947690878,0.109995875,0.930412812,-11.34964881,0.910670632,2003224,2004035
314750,2053,704,35.13054972,0.825137564,0.972758843,0.825174527,0.37772526,0.783917725,-11.43473607,0.883371383,-0.167829255,0.822546047,-6.76651137,0.89271272,2003232,2003372
317600,2053,705,16.77670461,0.756898936,1.021424606,0.810504781,0.367000819,0.752577571,11.02509432,0.819395509,0.655117021,0.701309489,-9.062354628,0.70635048,2006247,2006209
313228,2052,706,33.35244257,0.838697204,1.492630435,0.884964406,0.590451786,0.857832151,-13.47415804,0.923267567,-0.280019979,0.89572038,-15.98915179,0.903675274,2003232,2003221
893534,2052,707,13.94817885,0.600110823,1.463353258,0.745216747,-0.033055941,0.578526577,2.160724714,0.539290274,0.653516185,0.663263145,NA,NA,NA,NA
397309,2051,708,19.05755203,0.810948827,1.40697375,0.836659429,1.052246126,0.803504823,2.663668441,0.886415253,0.575829166,0.816034313,NA,NA,880739,268532
3181800,2051,709,10.62465288,0.704884388,0.904067126,0.753568842,0.86021161,0.725113095,23.6444656,0.77465218,1.031848122,0.708190652,3.244014541,0.735937497,2004075,2004076
314135,2050,710,14.06268368,0.824859382,1.468585607,0.82062659,0.907284597,0.786013995,17.18802422,0.883934387,0.570883287,0.829662582,-12.85803569,0.862051623,2003161,2004028
314312,2050,711,32.19157637,0.825669425,1.135809933,0.834811955,0.382268757,0.791005057,-0.060181756,0.888672043,-0.287420749,0.841879445,-7.701749795,0.893625761,2004046,2003217
314527,2050,712,19.03686234,0.826945585,1.669953165,0.830016867,0.558146909,0.794722593,-6.089820812,0.890268499,0.463937892,0.843237215,-3.186771233,0.881069804,2004070,2003101
315494,2050,713,10.06549358,0.713985294,0.571981595,0.710885363,0.312863332,0.732135233,20.69028943,0.729048009,1.204885621,0.726960109,NA,NA,2004020,2003098
313194,2049,714,17.26848771,0.849130732,1.197508306,0.886966177,0.806207258,0.856561732,21.56998337,0.928793303,0.40453832,0.907913542,-10.96016968,0.888558383,2003400,2004078
313553,2048,715,24.92912996,0.866042147,0.675387386,0.897198417,0.662821355,0.871106767,-14.1253374,0.944932802,0.849793881,0.92169789,-6.309649439,0.905623542,2004008,2003047
306160,2047,716,22.23420394,0.758348205,1.088276773,0.794389703,0.405133899,0.779390146,12.82837573,0.806321276,0.195026784,0.806583536,NA,NA,885113,268350
314350,2047,717,19.19327959,0.829271367,1.145115595,0.837361332,0.953184171,0.806647383,13.66294692,0.874101253,0.487806247,0.849100701,-12.16793691,0.887161767,2003135,2004021
314395,2047,718,31.95943922,0.769842192,1.118234162,0.768577257,0.719676767,0.716311385,-9.400226592,0.834740079,-0.001847921,0.789625861,-1.708251409,0.82861873,2003318,NA
315480,2046,719,23.76402158,0.711589769,1.005330955,0.70733514,0.533248904,0.714500525,-3.182693038,0.726370429,0.479505283,0.720637912,NA,NA,2004018,2003217
317198,2045,720,22.3811791,0.763324309,0.969302445,0.852557916,0.630843996,0.82124844,-2.82450447,0.850987074,0.614648689,0.734362989,-3.274067387,0.801056178,2006225,2006232
268532,2044,721,34.50892429,0.986484161,1.02287436,0.988289431,0.89225575,0.98423168,-6.276328078,0.982267784,-0.145359569,0.9743485,-4.495399149,0.967373248,NA,NA
397045,2043,722,15.32487345,0.826442375,0.848084193,0.855572907,-0.102983003,0.841504011,-11.92607911,0.895485902,1.186549251,0.854095428,NA,NA,268315,875054
2003150,2042,723,17.31904504,0.973494222,1.515661849,0.978112468,0.818981876,0.974321815,17.15899943,0.981387793,0.282335402,0.97733106,-7.049365603,0.969,850533,886943
313403,2041,724,26.33712775,0.86004651,0.31824843,0.898173703,0.447108879,0.878545389,-3.376107592,0.945277208,0.705445377,0.920544404,-10.4629725,0.888179036,2003025,NA
315160,2041,725,20.25936588,0.776860348,1.094569102,0.822371571,0.344256516,0.817418497,12.11547056,0.836845864,0.322554791,0.77727151,-8.836259869,0.784350049,2003369,2004018
397484,2041,726,20.46182228,0.816920437,1.726472138,0.856638197,0.943150043,0.801781142,-8.241837303,0.898168692,0.45010495,0.845611022,NA,NA,875054,268494
399340,2041,727,23.72498356,0.815662308,0.991624287,0.825562233,0.569326519,0.823755425,12.86531902,0.881200318,0.181971691,0.825706364,-14.4509449,0.880955163,880692,875054
397052,2040,728,36.93681788,0.823724468,2.264133499,0.848053654,0.842891226,0.820728944,-17.28828143,0.895230138,-0.895997821,0.843208159,NA,NA,268345,268494
397132,2039,729,34.89179733,0.824816343,1.631335636,0.857414719,1.000525178,0.841094525,-34.41132401,0.894877087,0.011728104,0.854392767,NA,NA,850055,268041
399299,2039,730,21.4771451,0.8226901,1.940102919,0.839759489,0.75820122,0.839262772,-5.708283753,0.885945258,0.149015714,0.836244581,-14.68125307,0.917151569,880739,268622
313657,2038,731,40.5450193,0.877858759,1.4784321,0.908639643,0.936010476,0.889391365,-12.06699908,0.949259185,-0.740298824,0.931558372,-12.86663052,0.90764806,2003176,2004024
397505,2038,732,1.77971049,0.808070541,1.241201347,0.854160406,-0.041353472,0.800586035,14.31479605,0.89959213,1.393628271,0.841944179,NA,NA,880740,880662
399313,2038,733,12.64453598,0.822659711,0.924821831,0.831804063,1.436798041,0.832660795,12.26686414,0.889534148,1.217381985,0.843658106,-3.399821586,0.783697646,880729,875054
306433,2037,734,18.21906802,0.757005284,0.715101752,0.784681464,0.05977174,0.767275048,-2.58706041,0.800446126,0.915331979,0.795277939,NA,NA,880732,268136
315152,2037,735,16.9158028,0.757640416,0.986967727,0.80345255,0.693608257,0.792514984,18.45095761,0.813531806,0.57994052,0.740522788,NA,NA,2003327,2004018
317540,2036,736,4.919991231,0.774265458,0.588742767,0.840217829,0.19417575,0.784007015,30.93334621,0.854895315,1.311159649,0.728008242,-2.143070396,0.766236256,2006230,2006109
885113,2034,737,12.50535815,0.942406494,1.30312954,0.979752009,0.773385407,0.953527661,14.99354506,0.969254868,0.775422677,0.965410793,NA,NA,NA,NA
3181629,2034,738,12.9888849,0.762162056,1.183355458,0.828478123,0.378564085,0.780492793,12.51004932,0.830578112,0.769922324,0.737562879,-4.48784695,0.787423647,2004047,2004049
314249,2033,739,24.13642464,0.829233984,0.849333429,0.83502994,0.478579176,0.79998625,4.201446752,0.888229137,0.3784254,0.825591303,-11.34915245,0.891612584,2003369,2004018
399109,2033,740,26.36759141,0.819602343,1.694230791,0.825673059,1.147054811,0.827772312,-8.201314777,0.884664343,0.091391135,0.832669803,-2.906188408,0.849967646,880656,268532
317599,2031,741,22.36246648,0.746298868,0.525263526,0.805812013,0.482112181,0.759164673,9.234973348,0.819086686,0.606312888,0.72559355,-10.50526879,0.769291232,2006247,2006209
3181820,2031,742,2.754733809,0.780109608,1.045563747,0.841032699,0.7626292,0.801249025,27.34874828,0.844576225,1.376434695,0.769299682,4.016263387,0.812253039,2004080,2004081
888544,2030,743,25.99356141,0.938115132,0.478686395,0.971240444,-0.148102372,0.94167882,-21.98991905,0.93223334,0.833932614,0.927987069,-4.283262857,0.625857811,850055,NA
314086,2029,744,30.12351619,0.820577236,1.072223184,0.839775565,0.395138321,0.821767607,-0.733571443,0.874569037,-0.112492612,0.807832904,-5.79133595,0.868214259,2003371,2004018
397226,2029,745,34.49571318,0.825638541,0.715513681,0.855981892,0.685187006,0.841190823,-15.94698674,0.89247689,0.167297392,0.843020759,NA,NA,880655,268532
